G1x,G1y,G1z,G2x,G2y,G2z,Vb1,Vb2,Ac1,AC2,Labels
0.0044335,-0.82412,-0.0078109,0.39721,0.0090006,-0.099529,3.23E-04,3.88E-03,-0.056152,-0.165633,Imbalance
0.00075626,-0.95466,0.079027,-0.26521,-0.052743,-0.11316,8.50E-04,3.75E-03,-0.05681,-0.079495,Imbalance
0.0059801,-0.81163,-0.096084,0.49082,0.017716,-0.09407,2.38E-05,3.19E-03,-0.05418,-0.018343,Imbalance
0.0041062,-0.88355,0.044808,-0.20124,-0.048748,-0.10077,4.68E-04,2.94E-03,-0.053193,0.009602,Imbalance
0.0067951,-0.84684,-0.11232,0.409,-0.0098892,-0.096607,4.14E-04,3.34E-03,-0.054508,-0.012097,Imbalance
0.007193,-0.84306,0.042325,-0.097379,-0.02136,-0.093345,3.59E-04,3.47E-03,-0.054508,-0.031494,Imbalance
0.007623,-0.86121,-0.10716,0.097924,-0.024148,-0.09556,7.68E-04,2.85E-03,-0.053193,-0.075221,Imbalance
0.0086049,-0.82609,0.032347,0.19671,-0.006986,-0.090204,4.77E-04,2.99E-03,-0.047604,-0.065687,Imbalance
0.0071096,-0.92337,-0.024726,-0.19853,-0.044547,-0.1014,3.59E-04,3.67E-03,-0.042015,-0.017686,Imbalance
0.0080786,-0.8014,-0.050719,0.46212,0.012122,-0.088721,3.93E-04,3.43E-03,-0.03807,-0.002562,Imbalance
0.0067823,-0.89168,0.012268,-0.19929,-0.052614,-0.097731,2.16E-04,3.47E-03,-0.041029,-0.073577,Imbalance
0.0084188,-0.79826,-0.097934,0.51046,0.029021,-0.090108,1.19E-03,2.84E-03,-0.047275,-0.018672,Imbalance
0.004626,-0.88421,0.061674,-0.27671,-0.023486,-0.097937,9.94E-04,3.31E-03,-0.047275,0.031301,Imbalance
0.0093429,-0.84189,-0.12361,0.30435,0.030222,-0.093235,2.57E-04,3.45E-03,-0.046618,0.023411,Imbalance
0.0088295,-0.83604,0.059994,-0.0076421,0.0082555,-0.089234,8.27E-04,3.55E-03,-0.04333,-0.028864,Imbalance
0.013206,-0.8869,-0.075008,0.032354,-0.00047322,-0.089986,6.34E-04,3.04E-03,-0.039714,-0.078509,Imbalance
0.014438,-0.77868,-0.0051337,0.25914,0.036702,-0.078509,3.85E-04,3.29E-03,-0.039385,-0.005193,Imbalance
0.011454,-0.8852,-0.028668,-0.24403,-0.031566,-0.090101,5.87E-04,3.51E-03,-0.038399,0.011904,Imbalance
0.014162,-0.77317,-0.052301,0.42726,0.038514,-0.077558,5.70E-04,3.32E-03,-0.03807,0.109549,Imbalance
0.011467,-0.88596,0.057098,-0.4018,-0.051343,-0.088618,4.10E-04,2.99E-03,-0.038727,0.016506,Imbalance
0.013707,-0.81698,-0.10185,0.39609,0.00884,-0.07996,8.52E-04,2.77E-03,-0.037412,-0.004206,Imbalance
0.0099782,-0.88082,0.037141,-0.20767,-0.051156,-0.084475,5.97E-04,3.38E-03,-0.033796,0.08785,Imbalance
0.012455,-0.88225,-0.1093,0.23152,-0.02147,-0.082356,5.47E-04,3.65E-03,-0.034124,0.109549,Imbalance
0.010383,-0.8799,0.046706,-0.036582,-0.031708,-0.079935,1.67E-05,3.69E-03,-0.035111,0.13059,Imbalance
0.011942,-0.95142,-0.064567,-0.14975,-0.048375,-0.086608,-5.84E-05,3.43E-03,-0.035768,0.071083,Imbalance
0.014547,-0.85808,-0.005158,0.23812,0.0069195,-0.073455,7.28E-04,3.30E-03,-0.039714,0.020123,Imbalance
0.013623,-0.96604,-0.011389,-0.41525,-0.056763,-0.082516,3.55E-04,3.35E-03,-0.043659,-0.038727,Imbalance
0.014984,-0.8313,-0.081482,0.38609,0.023407,-0.069685,-1.86E-04,3.00E-03,-0.044316,-0.02196,Imbalance
0.012013,-0.9136,0.046268,-0.47889,-0.049955,-0.080416,4.84E-04,2.79E-03,-0.044316,0.084234,Imbalance
0.015285,-0.82605,-0.1176,0.31587,0.020517,-0.071849,5.25E-04,2.65E-03,-0.040371,0.092782,Imbalance
0.011146,-0.83344,0.086036,-0.30743,-0.031008,-0.077276,2.50E-04,2.83E-03,-0.039714,-0.026563,Imbalance
0.011416,-0.82277,-0.091265,0.030754,-0.020538,-0.078355,8.11E-05,3.25E-03,-0.041686,0.017164,Imbalance
0.0092017,-0.75837,0.024169,0.010975,0.0018133,-0.073744,-2.98E-05,3.42E-03,-0.039056,0.064507,Imbalance
0.0069171,-0.84707,-0.038598,-0.25836,-0.021823,-0.084334,5.66E-04,3.77E-03,-0.04333,0.163796,Imbalance
0.010466,-0.7481,-0.03889,0.294,0.050659,-0.07086,5.98E-04,3.33E-03,-0.045631,0.085549,Imbalance
0.0083097,-0.86931,0.052401,-0.51105,-0.034816,-0.081566,4.37E-04,3.38E-03,-0.045631,-0.073906,Imbalance
0.011903,-0.76793,-0.096815,0.4238,0.065406,-0.067244,8.02E-04,2.95E-03,-0.047604,-0.202785,Imbalance
0.010697,-0.87527,0.13938,-0.54149,-0.012625,-0.07673,6.40E-04,3.34E-03,-0.051221,-0.089687,Imbalance
0.0087268,-0.83077,-0.11259,0.2661,0.063846,-0.075343,5.03E-04,3.45E-03,-0.054837,0.141769,Imbalance
0.0079439,-0.86142,0.11013,-0.27658,0.024672,-0.075715,7.67E-04,3.18E-03,-0.058454,0.188783,Imbalance
0.0078219,-0.90408,-0.057996,-0.054326,0.021159,-0.078926,-1.91E-05,3.34E-03,-0.058782,0.058918,Imbalance
0.0087717,-0.84347,0.036776,0.099324,0.047101,-0.070526,1.31E-05,2.76E-03,-0.05681,-0.066673,Imbalance
0.0053512,-0.95227,0.052182,-0.39742,-0.030873,-0.082221,1.86E-04,3.27E-03,-0.05681,-0.001905,Imbalance
0.0086755,-0.83175,-0.078707,0.3922,0.041366,-0.067501,1.69E-04,2.98E-03,-0.054508,0.151303,Imbalance
0.0073727,-0.94714,0.14165,-0.56825,-0.070438,-0.077398,6.19E-04,3.34E-03,-0.055823,0.13059,Imbalance
0.0089642,-0.82938,-0.13242,0.43418,0.023735,-0.068837,6.16E-04,2.84E-03,-0.056152,-0.003549,Imbalance
0.0056336,-0.89272,0.15888,-0.50015,-0.06097,-0.075741,-4.05E-05,3.06E-03,-0.053522,0.006643,Imbalance
0.0079182,-0.84164,-0.11441,0.20616,0.0039457,-0.069665,-2.81E-04,3.47E-03,-0.050563,0.059904,Imbalance
0.0041768,-0.82745,0.12388,-0.21349,-0.0074549,-0.069062,5.60E-04,3.42E-03,-0.047275,0.076343,Imbalance
0.0034965,-0.87836,-0.027841,-0.18741,-0.0010962,-0.075266,3.22E-04,3.47E-03,-0.043659,-0.074235,Imbalance
0.0089642,-0.79257,0.0089092,0.15007,0.05204,-0.060802,1.70E-04,2.93E-03,-0.04333,-0.020974,Imbalance
0.0108,-0.91566,0.068367,-0.51357,-0.035722,-0.069023,6.66E-04,3.32E-03,-0.041029,0.000725,Imbalance
0.015241,-0.80123,-0.083502,0.39728,0.053974,-0.052896,7.75E-05,3.04E-03,-0.03807,0.097384,Imbalance
0.014406,-0.91889,0.13544,-0.64045,-0.053179,-0.062119,2.67E-04,3.23E-03,-0.039714,0.128618,Imbalance
0.017891,-0.81887,-0.12327,0.35579,0.041256,-0.053018,6.40E-04,2.87E-03,-0.039714,0.10396,Imbalance
0.015632,-0.87842,0.13795,-0.49638,-0.034322,-0.058176,7.25E-04,3.24E-03,-0.041029,-0.040042,Imbalance
0.013123,-0.8704,-0.099151,0.083553,0.010921,-0.061734,1.01E-04,3.65E-03,-0.041029,-0.036426,Imbalance
0.013636,-0.85085,0.078321,-0.15047,0.017569,-0.057238,-9.18E-05,3.18E-03,-0.040042,0.099357,Imbalance
0.012802,-0.92883,-0.0044036,-0.29841,-0.014456,-0.064932,8.40E-04,3.09E-03,-0.038399,0.028671,Imbalance
0.012802,-0.82228,-0.017449,0.1961,0.048848,-0.054052,9.70E-04,3.14E-03,-0.041029,-0.053193,Imbalance
0.0072829,-0.95482,0.099057,-0.69325,-0.037244,-0.071393,-2.38E-06,3.35E-03,-0.046618,-0.007823,Imbalance
0.0078861,-0.80675,-0.10098,0.36747,0.074469,-0.058195,1.41E-04,3.36E-03,-0.047275,0.130262,Imbalance
0.0065705,-0.89021,0.14284,-0.68247,-0.020982,-0.066583,6.12E-04,3.07E-03,-0.046947,0.108563,Imbalance
0.0090092,-0.78826,-0.13113,0.29221,0.049998,-0.058227,-5.84E-05,3.05E-03,-0.043988,0.03689,Imbalance
0.0062946,-0.83057,0.1167,-0.56978,-0.015734,-0.064592,-5.96E-05,3.09E-03,-0.042344,0.00204,Imbalance
0.0047736,-0.82295,-0.090535,-0.10433,0.0027318,-0.06743,2.07E-04,3.17E-03,-0.041029,0.054315,Imbalance
0.0038816,-0.75309,0.061966,-0.16739,0.0098612,-0.060147,6.91E-05,2.87E-03,-0.042673,0.077001,Imbalance
0.0072379,-0.85249,0.016941,-0.5901,-0.059198,-0.066981,3.71E-04,2.85E-03,-0.044316,0.021438,Imbalance
0.011538,-0.70415,-0.030348,0.23269,0.01489,-0.049204,1.84E-04,3.11E-03,-0.043001,-0.073906,Imbalance
0.006962,-0.83524,0.088884,-0.73804,-0.075165,-0.06445,9.54E-06,3.20E-03,-0.044974,-0.155113,Imbalance
0.01243,-0.71692,-0.11872,0.3873,0.019611,-0.048555,4.96E-04,3.08E-03,-0.045303,-0.138674,Imbalance
0.0080401,-0.87066,0.14931,-0.83129,-0.077657,-0.060359,9.42E-05,3.17E-03,-0.049906,0.005328,Imbalance
0.014201,-0.8115,-0.123,0.19022,-0.011495,-0.04851,6.65E-04,3.80E-03,-0.052207,0.014534,Imbalance
0.016903,-0.8505,0.10767,-0.44344,-0.035247,-0.043167,6.21E-04,3.40E-03,-0.053193,-0.183387,Imbalance
0.016171,-0.90484,-0.070846,-0.14381,-0.025567,-0.049287,-1.78E-04,3.17E-03,-0.052536,-0.145249,Imbalance
0.014085,-0.85052,0.013826,-0.035009,-0.0012311,-0.043507,8.89E-04,2.70E-03,-0.051549,0.013876,Imbalance
0.014695,-1.0067,0.0051612,-0.68414,-0.07749,-0.052171,5.54E-04,3.01E-03,-0.049906,0.103302,Imbalance
0.019149,-0.80803,-0.058945,0.35154,4.70E-05,-0.031259,-2.34E-04,3.14E-03,-0.04859,-0.034124,Imbalance
0.0096317,-1.0066,0.084697,-1.0027,-0.10513,-0.051509,4.01E-04,3.22E-03,-0.047933,-0.160044,Imbalance
0.010241,-0.75531,-0.11616,0.41895,-0.017796,-0.030367,4.98E-04,3.24E-03,-0.047604,-0.148537,Imbalance
0.003612,-0.87767,0.12739,-0.87052,-0.092488,-0.041888,7.87E-05,3.23E-03,-0.048919,-0.004206,Imbalance
0.0065898,-0.74183,-0.12086,0.10075,-0.030507,-0.027663,-2.26E-04,3.30E-03,-0.050234,0.045767,Imbalance
0.0043693,-0.68955,0.059654,-0.36319,-0.039762,-0.026077,6.56E-05,3.25E-03,-0.047933,0.008945,Imbalance
0.0075652,-0.75885,-0.077393,-0.30505,-0.056462,-0.030527,6.34E-04,3.17E-03,-0.046947,-0.035768,Imbalance
0.0073984,-0.63901,0.023877,0.066684,-0.0095167,-0.018973,4.39E-04,2.99E-03,-0.049906,0.007301,Imbalance
0.006301,-0.81574,0.037385,-0.89287,-0.080849,-0.030174,1.50E-04,3.23E-03,-0.051549,0.059904,Imbalance
0.015902,-0.53344,-0.061987,0.41555,0.025546,0.0021948,-3.70E-05,3.18E-03,-0.052207,-0.036097,Imbalance
0.011133,-0.72641,0.072334,-0.91423,-0.067939,-0.015268,-2.84E-04,3.03E-03,-0.05418,-0.224484,Imbalance
0.018154,-0.58221,-0.11003,0.4225,0.013246,-0.0002778,3.09E-04,2.96E-03,-0.053193,-0.126509,Imbalance
0.013919,-0.74335,0.093289,-0.80396,-0.048683,-0.0066295,4.33E-04,2.75E-03,-0.052207,0.094097,Imbalance
0.020188,-0.67613,-0.11546,0.019339,-0.0031259,0.0070887,-1.56E-04,3.30E-03,-0.051221,0.113166,Imbalance
0.014689,-0.63206,0.07944,-0.2821,-0.00024842,0.011109,4.11E-04,3.09E-03,-0.049577,0.001054,Imbalance
0.015703,-0.74496,-0.020418,-0.51581,-0.027276,0.0064079,7.81E-04,3.21E-03,-0.044974,-0.011768,Imbalance
0.018327,-0.55126,-0.025724,0.26289,0.042926,0.025059,5.64E-04,3.11E-03,-0.045631,0.057932,Imbalance
0.015061,-0.72503,0.033491,-0.7624,-0.037193,0.0090925,5.69E-04,3.16E-03,-0.045303,0.10133,Imbalance
0.018199,-0.56085,-0.093918,0.50361,0.04328,0.024641,1.30E-04,3.49E-03,-0.049248,0.011246,Imbalance
0.015022,-0.69595,0.082629,-0.77459,-0.051863,0.012702,2.35E-04,3.29E-03,-0.050892,-0.026891,Imbalance
0.016235,-0.59428,-0.10665,0.38401,0.019727,0.017731,4.09E-04,2.89E-03,-0.051549,-0.0407,Imbalance
0.014137,-0.63996,0.090636,-0.54318,-0.031213,0.016311,5.61E-04,3.34E-03,-0.051549,0.054644,Imbalance
0.016338,-0.62187,-0.069848,-0.035233,-0.022202,0.015091,4.21E-04,3.16E-03,-0.052207,0.152618,Imbalance
0.017968,-0.55217,0.024948,-0.11945,-0.0069154,0.022374,8.94E-05,2.80E-03,-0.053522,0.028671,Imbalance
0.0023286,-0.64503,0.0016079,-0.54265,-0.056173,-0.00093288,-7.63E-05,2.82E-03,-0.055823,-0.014727,Imbalance
0.0049597,-0.49416,-0.043003,0.27859,0.026034,0.012573,4.21E-04,3.08E-03,-0.05418,0.011246,Imbalance
0.0066989,-0.62821,0.086912,-0.75256,-0.062435,0.0045261,2.35E-04,3.23E-03,-0.056481,0.094425,Imbalance
0.0076807,-0.49379,-0.10441,0.38638,0.040453,0.013762,-1.36E-04,3.20E-03,-0.061413,0.064178,Imbalance
0.0079567,-0.56406,0.11595,-0.57354,-0.036486,0.0088099,1.06E-04,3.02E-03,-0.061413,0.021109,Imbalance
0.0078989,-0.51727,-0.11901,0.25879,0.033774,0.011308,-1.43E-05,2.77E-03,-0.061084,0.077658,Imbalance
0.0076743,-0.56661,0.11028,-0.35706,-0.0019826,0.010685,-8.94E-05,3.25E-03,-0.057796,0.124673,Imbalance
0.010062,-0.6102,-0.068193,-0.13268,-0.0059712,0.0071657,3.85E-04,3.15E-03,-0.057467,0.089494,Imbalance
0.010447,-0.54032,0.038212,0.026534,0.026381,0.014295,3.76E-04,3.19E-03,-0.059111,0.063521,Imbalance
0.0075075,-0.65709,0.046438,-0.49901,-0.047861,0.0023939,1.57E-04,3.08E-03,-0.060755,0.038863,Imbalance
0.0071353,-0.52444,-0.061598,0.32028,0.027832,0.011128,5.88E-04,3.11E-03,-0.060426,-0.002234,Imbalance
0.0021938,-0.66195,0.1286,-0.65932,-0.080406,-0.003078,5.10E-04,3.44E-03,-0.06207,0.060562,Imbalance
0.0058453,-0.54518,-0.11974,0.36464,0.026914,0.0075832,5.92E-04,3.17E-03,-0.063714,0.1467,Imbalance
0.0019563,-0.62789,0.16119,-0.58047,-0.050931,-0.00049616,8.55E-04,2.95E-03,-0.06733,0.060233,Imbalance
0.003458,-0.59604,-0.091411,0.11301,-0.003447,0.00080116,3.22E-04,2.91E-03,-0.067659,-0.001905,Imbalance
0.0039778,-0.55695,0.056709,-0.20228,-0.010249,0.0044234,2.79E-04,2.74E-03,-0.063714,0.039192,Imbalance
0.0067438,-0.59955,-0.056341,-0.17278,-0.021508,0.0002681,2.23E-03,3.09E-03,-0.061741,0.081603,Imbalance
0.0069042,-0.52941,0.0053072,0.12593,0.030537,0.0077373,-2.00E-04,3.71E-03,-0.060755,0.060891,Imbalance
0.0077064,-0.67246,0.063718,-0.55951,-0.049589,-0.0027247,-1.96E-03,3.53E-03,-0.059769,-0.030837,Imbalance
0.011307,-0.53423,-0.08742,0.359,0.031654,0.0095099,1.20E-03,2.80E-03,-0.060426,-0.015713,Imbalance
0.012353,-0.65664,0.10169,-0.57166,-0.083335,0.00096172,2.56E-04,2.53E-03,-0.057796,0.078973,Imbalance
0.013283,-0.5523,-0.12157,0.36168,-0.0055345,0.0064978,6.41E-04,2.72E-03,-0.057796,0.064507,Imbalance
-0.014383,-0.60926,0.13756,-0.4433,-0.080168,-0.021594,2.26E-04,2.96E-03,-0.058125,0.057274,Imbalance
-0.012104,-0.59531,-0.063253,0.075491,-0.049088,-0.020373,-7.80E-04,3.32E-03,-0.055823,0.071411,Imbalance
-0.015538,-0.56206,0.032201,-0.031308,-0.042896,-0.01905,4.17E-04,2.39E-03,-0.052864,0.047411,Imbalance
-0.020871,-0.63524,-0.021805,-0.16729,-0.068986,-0.031452,4.12E-04,2.49E-03,-0.050234,0.131906,Imbalance
-0.024105,-0.54316,-0.010707,0.26587,0.0074013,-0.028132,1.57E-04,3.65E-03,-0.049906,0.143084,Imbalance
-0.031075,-0.68898,0.11551,-0.49153,-0.067599,-0.046089,1.54E-04,3.72E-03,-0.047275,0.046096,Imbalance
-0.032493,-0.54715,-0.10309,0.41208,0.058232,-0.038022,-8.33E-04,3.60E-03,-0.046289,0.034589,Imbalance
-0.034745,-0.58549,0.12819,-0.46134,-0.012882,-0.041355,1.47E-03,2.66E-03,-0.043001,0.104289,Imbalance
-0.033969,-0.54744,-0.12171,0.32616,0.060955,-0.039564,2.18E-03,2.98E-03,-0.041357,0.207523,Imbalance
-0.033154,-0.5931,0.099763,-0.22449,0.0016399,-0.040501,-5.36E-04,3.30E-03,-0.040371,0.060233,Imbalance
-0.035753,-0.60473,-0.090195,0.11184,0.0035925,-0.045125,2.18E-04,3.09E-03,-0.042015,-0.008809,Imbalance
-0.035207,-0.61396,0.065154,0.021266,0.0041898,-0.045427,1.54E-03,2.96E-03,-0.042673,0.062206,Imbalance
-0.036568,-0.70843,0.034196,-0.30562,-0.059024,-0.054085,9.61E-04,2.91E-03,-0.042344,0.117111,Imbalance
-0.033436,-0.58957,-0.052909,0.31961,0.0045623,-0.045517,5.63E-04,3.17E-03,-0.042673,0.064507,Imbalance
-0.035002,-0.62689,0.058486,-0.34511,-0.0781,-0.049981,3.70E-05,3.64E-03,-0.044645,0.01815,Imbalance
-0.036947,-0.55501,-0.1121,0.38918,0.0024492,-0.047084,4.30E-04,2.93E-03,-0.048262,0.059247,Imbalance
-0.035316,-0.59428,0.12897,-0.23444,-0.044207,-0.04806,6.99E-04,2.60E-03,-0.052864,0.050699,Imbalance
-0.035458,-0.56048,-0.10329,0.29842,0.026214,-0.049685,3.10E-04,2.50E-03,-0.056152,0.083576,Imbalance
-0.03076,-0.55436,0.083432,-0.07866,0.025784,-0.045151,9.05E-04,3.37E-03,-0.055166,0.051685,Imbalance
-0.030933,-0.56839,-0.037527,0.050039,0.031583,-0.048035,2.57E-04,3.24E-03,-0.048919,-0.029193,Imbalance
-0.016667,-0.53113,0.01015,0.19058,0.070057,-0.031536,-4.82E-04,2.87E-03,-0.046289,-0.072262,Imbalance
-0.010436,-0.60527,0.02468,-0.1287,0.012668,-0.032525,3.49E-04,3.07E-03,-0.046947,-0.034782,Imbalance
-0.013324,-0.54426,-0.074351,0.35381,0.076467,-0.031934,5.13E-04,2.83E-03,-0.046947,0.060562,Imbalance
-0.010872,-0.63433,0.094603,-0.12351,-0.0089771,-0.034194,-4.61E-04,3.39E-03,-0.046618,0.09311,Imbalance
-0.012611,-0.59987,-0.11534,0.3853,0.037493,-0.033064,2.24E-04,2.62E-03,-0.050892,0.034589,Imbalance
-0.0095631,-0.67087,0.11171,-0.12471,-0.042736,-0.032563,6.48E-04,2.78E-03,-0.053522,-0.000918,Imbalance
-0.0129,-0.67419,-0.096668,0.23198,-0.0175,-0.037444,6.71E-04,3.20E-03,-0.056481,0.032616,Imbalance
-0.010153,-0.66023,0.05739,0.11982,-0.021913,-0.031998,7.83E-04,3.09E-03,-0.059769,0.011575,Imbalance
-0.009762,-0.692,-0.037211,0.11147,-0.021373,-0.03535,1.67E-04,3.51E-03,-0.063714,0.032288,Imbalance
-0.0065276,-0.62715,-0.0024322,0.27782,0.037647,-0.027483,7.46E-04,2.80E-03,-0.064043,0.083247,Imbalance
-0.0092614,-0.68593,0.060019,-0.050439,-0.0058492,-0.033366,1.23E-03,3.23E-03,-0.065358,0.031301,Imbalance
-0.0087288,-0.63636,-0.095646,0.40256,0.085394,-0.031247,9.07E-04,3.39E-03,-0.062728,0.013876,Imbalance
-0.012637,-0.67045,0.068172,0.027067,0.03676,-0.037528,1.25E-03,3.25E-03,-0.058454,0.046096,Imbalance
-0.012008,-0.62986,-0.11015,0.41356,0.085985,-0.035903,5.16E-04,3.18E-03,-0.053522,0.026698,Imbalance
-0.014017,-0.65691,0.12352,-0.021524,0.023857,-0.039891,3.86E-04,2.62E-03,-0.055166,0.037548,Imbalance
-0.014941,-0.64991,-0.056462,0.23605,0.028475,-0.04221,8.29E-04,3.16E-03,-0.060097,0.042479,Imbalance
-0.012765,-0.61186,0.0084468,0.21965,0.021416,-0.036166,3.21E-04,3.14E-03,-0.060755,0.095083,Imbalance
-0.011931,-0.62934,-0.024774,0.14445,-0.013415,-0.037874,9.06E-05,3.26E-03,-0.058125,0.053329,Imbalance
-0.01152,-0.58811,-0.031054,0.34693,0.023067,-0.036095,2.19E-04,2.92E-03,-0.055495,0.013876,Imbalance
-0.011957,-0.65669,0.097475,-0.027949,-0.050604,-0.041028,5.02E-04,2.78E-03,-0.053522,-0.033796,Imbalance
-0.01496,-0.6007,-0.10553,0.43584,0.031917,-0.040752,5.78E-04,2.74E-03,-0.054508,-0.031823,Imbalance
-0.00068767,-0.63643,0.06199,0.10458,-0.005695,-0.027945,1.97E-04,2.56E-03,-0.056481,0.013548,Imbalance
0.026105,-0.62399,-0.10655,0.44176,0.049799,-0.0020375,-1.07E-05,3.10E-03,-0.056152,0.029657,Imbalance
0.013091,-0.63949,0.083432,0.093279,0.028976,-0.013046,5.32E-04,3.08E-03,-0.052536,0.059576,Imbalance
0.018161,-0.66584,-0.038331,0.25921,0.044513,-0.011305,5.48E-04,3.36E-03,-0.050563,0.020452,Imbalance
0.014907,-0.6587,-0.019493,0.29448,0.060987,-0.010669,3.67E-04,3.07E-03,-0.050563,0.025055,Imbalance
0.016794,-0.71709,-0.0045983,0.15364,0.032129,-0.013033,5.48E-04,3.07E-03,-0.047275,0.010589,Imbalance
0.015889,-0.69858,-0.061598,0.40995,0.073711,-0.011022,5.72E-04,3.19E-03,-0.046947,0.041164,Imbalance
0.018032,-0.74919,0.054908,0.037185,0.018275,-0.010464,1.15E-03,3.02E-03,-0.04596,0.013876,Imbalance
0.021844,-0.72252,-0.10156,0.44685,0.059729,-0.007002,1.43E-03,2.88E-03,-0.043988,-0.021302,Imbalance
0.024796,-0.74581,0.075644,0.072099,0.0086666,-0.0037202,7.90E-04,2.71E-03,-0.04596,0.005328,Imbalance
0.025284,-0.71202,-0.091606,0.38183,0.031583,-0.0036303,7.95E-04,2.93E-03,-0.045303,-0.014398,Imbalance
0.025034,-0.70407,0.038942,0.15013,-0.00055672,-0.0033541,5.83E-04,3.00E-03,-0.04596,-0.019987,Imbalance
0.021947,-0.70307,-0.053128,0.23483,0.00075998,-0.0076571,8.43E-04,3.50E-03,-0.047275,-0.060097,Imbalance
0.023635,-0.64034,0.0061834,0.26433,0.044436,-0.0027504,1.13E-03,3.21E-03,-0.044974,-0.04859,Imbalance
0.023789,-0.66514,0.044394,0.006934,0.010947,-0.0060515,6.97E-04,2.94E-03,-0.043988,-0.025905,Imbalance
0.026003,-0.60337,-0.081749,0.39734,0.069491,-0.00094573,5.92E-04,2.93E-03,-0.046947,-0.018015,Imbalance
0.02323,-0.64861,0.070606,-0.042229,0.0075618,-0.006424,6.10E-04,2.88E-03,-0.047933,-0.011768,Imbalance
0.021504,-0.61762,-0.099297,0.41202,0.06646,-0.0074323,5.03E-04,3.14E-03,-0.045631,-0.036755,Imbalance
0.019091,-0.65949,0.11113,-0.10707,0.015905,-0.010528,6.14E-04,2.88E-03,-0.044316,0.002698,Imbalance
0.019572,-0.67077,-0.10112,0.23404,0.037859,-0.012423,4.28E-04,2.78E-03,-0.044974,0.064178,Imbalance
0.021376,-0.67396,0.056149,0.14306,0.017093,-0.0097123,1.81E-04,2.99E-03,-0.04596,0.057603,Imbalance
0.022749,-0.70856,-0.031297,0.11569,-0.01346,-0.011318,9.66E-05,2.97E-03,-0.046947,-0.04859,Imbalance
0.026266,-0.67372,-0.0080299,0.29952,0.020587,-0.0036752,5.07E-04,2.60E-03,-0.042673,-0.05681,Imbalance
0.021928,-0.73826,0.11288,-0.11441,-0.049197,-0.012532,8.48E-04,2.80E-03,-0.040042,-0.002234,Imbalance
0.019925,-0.68483,-0.10811,0.43144,0.030607,-0.011286,6.44E-04,2.87E-03,-0.039714,0.046425,Imbalance
0.021459,-0.73228,0.11466,-0.081788,-0.033757,-0.01099,-7.51E-05,3.31E-03,-0.037412,0.081932,Imbalance
0.01698,-0.68559,-0.12451,0.44996,0.044917,-0.014349,1.52E-03,3.04E-03,-0.034782,0.070754,Imbalance
0.013867,-0.72009,0.1397,-0.27355,-0.015985,-0.017715,1.90E-03,3.31E-03,-0.035768,0.016835,Imbalance
0.0090092,-0.71188,-0.070213,0.12169,0.017427,-0.025004,4.45E-04,3.22E-03,-0.036755,0.016835,Imbalance
0.005441,-0.67112,0.05481,0.075112,0.029168,-0.023931,1.15E-03,3.45E-03,-0.039056,0.022753,Imbalance
0.0058325,-0.708,0.010004,-0.079238,-0.0073521,-0.02792,1.62E-03,3.19E-03,-0.042015,-0.014727,Imbalance
0.0078861,-0.64799,-0.020491,0.29987,0.039214,-0.022255,8.86E-04,2.88E-03,-0.044316,-0.043001,Imbalance
0.0069427,-0.75501,0.16805,-0.36941,-0.064516,-0.032358,7.10E-04,2.89E-03,-0.04596,-0.045631,Imbalance
0.01044,-0.65303,-0.12607,0.43362,0.042824,-0.022615,1.23E-03,2.86E-03,-0.044645,-0.00322,Imbalance
0.0096894,-0.75404,0.23691,-0.38454,-0.080162,-0.031131,5.87E-04,3.09E-03,-0.044645,0.004999,Imbalance
0.011275,-0.69873,-0.12845,0.36207,0.012552,-0.027265,3.58E-05,2.81E-03,-0.044316,-0.021302,Imbalance
0.012725,-0.72053,0.20132,-0.21057,-0.050084,-0.026969,7.24E-04,3.19E-03,-0.044316,-0.049906,Imbalance
0.0082519,-0.73322,-0.048674,0.10793,-0.012272,-0.033918,1.28E-03,2.77E-03,-0.046947,-0.033138,Imbalance
0.0092017,-0.68498,0.080609,0.093279,0.016374,-0.027098,5.76E-04,2.72E-03,-0.04859,-0.009795,Imbalance
0.0065769,-0.78474,0.14754,-0.21457,-0.051567,-0.039865,3.22E-04,2.79E-03,-0.047933,0.003356,Imbalance
0.0072636,-0.67427,-0.078877,0.38496,0.053396,-0.028639,7.31E-04,3.18E-03,-0.04859,-0.034453,Imbalance
0.0093044,-0.81188,0.28921,-0.46299,-0.07451,-0.037707,5.09E-04,3.44E-03,-0.049577,0.015191,Imbalance
0.013014,-0.70783,-0.16666,0.48297,0.072709,-0.027181,6.33E-04,2.96E-03,-0.051221,0.027356,Imbalance
0.011127,-0.78759,0.33898,-0.29941,-0.048041,-0.033828,8.65E-04,3.24E-03,-0.053522,0.032945,Imbalance
0.012423,-0.72867,-0.12855,0.37882,0.033909,-0.030784,7.53E-04,3.13E-03,-0.053522,-0.062399,Imbalance
0.0091696,-0.74882,0.22773,-0.15769,-0.022382,-0.034644,7.39E-04,3.21E-03,-0.052864,-0.119934,Imbalance
-0.0051222,-0.79778,0.042106,-0.011625,-0.02788,-0.053372,1.10E-03,2.79E-03,-0.052864,-0.087714,Imbalance
-0.0025359,-0.7001,0.031276,0.19513,0.033934,-0.041047,1.58E-03,2.71E-03,-0.054837,-0.060755,Imbalance
