G1x,G1y,G1z,G2x,G2y,G2z,Vb1,Vb2,Ac1,AC2,Lables
0.98,-0.055,-0.125,0.4106,0.9078,0.9074,5.83E+00,4.45E+00,-0.00322,0.023739,Healthy
1.031,0.074,-0.121,-0.0752,0.7217,1.1478,5.83E+00,4.45E+00,-0.004206,0.023082,Healthy
0.973,-0.027,-0.145,0.103,2.048,1.2088,5.83E+00,4.45E+00,-0.005193,0.024397,Healthy
0.996,-0.031,-0.137,0.3027,2.048,1.1149,5.83E+00,4.45E+00,-0.005521,0.024726,Healthy
1.02,0.094,-0.117,0.1586,2.048,1.164,5.82E+00,4.44E+00,-0.007165,0.025712,Healthy
0.977,0.09,-0.137,-0.1375,2.048,0.9947,5.82E+00,4.44E+00,-0.007494,0.025712,Healthy
1.039,0.094,-0.121,-0.7262,2.0307,1.0893,5.82E+00,4.44E+00,-0.006508,0.025383,Healthy
1.008,0.055,-0.137,0.2557,-0.7047,0.7696,5.82E+00,4.44E+00,-0.006508,0.025712,Healthy
0.992,-0.055,-0.117,-0.444,-1.3105,0.8396,5.82E+00,4.44E+00,-0.007494,0.027027,Healthy
0.961,-0.168,-0.125,-0.8572,-2.0052,0.9147,5.82E+00,4.44E+00,-0.007823,0.027027,Healthy
0.977,0.047,-0.133,-0.5811,-1.4642,0.9209,5.82E+00,4.44E+00,-0.007823,0.026698,Healthy
0.988,-0.02,-0.121,-0.3495,-1.6179,0.8808,5.81E+00,4.44E+00,-0.008151,0.027027,Healthy
0.957,-0.16,-0.164,-0.861,-1.589,0.9666,5.81E+00,4.43E+00,-0.007165,0.027685,Healthy
0.992,0.031,-0.121,-0.2442,-0.7469,0.804,5.81E+00,4.43E+00,-0.00585,0.027685,Healthy
0.992,-0.004,-0.125,0.4933,-0.8101,1.0487,5.81E+00,4.43E+00,-0.005193,0.027356,Healthy
0.93,-0.141,-0.145,0.9586,-0.1489,0.727,5.81E+00,4.43E+00,-0.004535,0.02637,Healthy
1.004,0.125,-0.125,0.1591,0.6694,1.0616,5.81E+00,4.43E+00,-0.00322,0.027356,Healthy
1.016,0.012,-0.125,0.7082,2.048,1.3078,5.81E+00,4.43E+00,-0.00322,0.027027,Healthy
0.996,0.137,-0.152,0.2264,2.048,1.025,5.80E+00,4.43E+00,-0.002891,0.027685,Healthy
1.035,0.094,-0.125,-0.3796,2.048,0.7946,5.80E+00,4.43E+00,-0.003549,0.02637,Healthy
0.969,0.023,-0.137,-0.4929,1.88,0.8199,5.80E+00,4.42E+00,-0.003549,0.027027,Healthy
0.98,-0.086,-0.125,-0.4459,2.048,1.1893,5.80E+00,4.42E+00,-0.003877,0.027356,Healthy
0.973,-0.113,-0.152,0.6247,1.1607,0.8979,5.80E+00,4.42E+00,-0.003877,0.026698,Healthy
0.988,-0.02,-0.141,-0.1272,0.561,0.5162,5.80E+00,4.42E+00,-0.004206,0.02637,Healthy
0.98,-0.066,-0.125,0.1843,-0.045,0.6515,5.80E+00,4.42E+00,-0.003877,0.026698,Healthy
1.047,0.113,-0.117,0.3643,-0.7467,0.4521,5.80E+00,4.42E+00,-0.004206,0.027685,Healthy
0.984,0.012,-0.145,0.1672,-1.1824,1.0544,5.80E+00,4.42E+00,-0.002562,0.027027,Healthy
1.02,-0.035,-0.125,-0.9579,-1.7891,0.8607,5.80E+00,4.42E+00,-0.002234,0.027356,Healthy
0.973,-0.125,-0.145,-0.1084,-1.8976,0.9748,5.79E+00,4.42E+00,-0.002234,0.027356,Healthy
0.988,0.059,-0.137,-0.2056,-1.7755,1.0494,5.79E+00,4.41E+00,-0.002891,0.027356,Healthy
0.965,-0.027,-0.137,-0.5632,-1.6223,1.0223,5.79E+00,4.41E+00,-0.002891,0.027027,Healthy
0.961,-0.125,-0.141,-0.6988,-1.8559,0.8617,5.79E+00,4.41E+00,-0.003549,0.027356,Healthy
1.008,0.074,-0.133,-0.0141,-0.6354,0.5419,5.79E+00,4.41E+00,-0.003877,0.027356,Healthy
1.031,0.082,-0.129,0.8025,0.5965,0.836,5.79E+00,4.41E+00,-0.004206,0.027685,Healthy
0.996,0.098,-0.129,0.1918,0.6637,0.8299,5.79E+00,4.41E+00,-0.005193,0.028342,Healthy
1.02,0.02,-0.121,-0.037,1.1335,1.3063,5.79E+00,4.41E+00,-0.004535,0.028342,Healthy
0.961,-0.137,-0.156,0.2341,1.5121,1.2946,5.78E+00,4.41E+00,-0.005521,0.028342,Healthy
0.984,-0.02,-0.121,0.0106,1.6574,0.7486,5.78E+00,4.41E+00,-0.006179,0.029657,Healthy
1.016,0.039,-0.117,-0.5216,1.8127,1.1555,5.78E+00,4.40E+00,-0.006836,0.029329,Healthy
0.977,-0.109,-0.16,-0.9898,2.048,0.9344,5.78E+00,4.40E+00,-0.007165,0.029,Healthy
0.973,-0.059,-0.117,-0.4249,1.9698,1.3183,5.78E+00,4.40E+00,-0.007494,0.028342,Healthy
1.012,0.051,-0.125,0.2029,1.5982,0.8543,5.78E+00,4.40E+00,-0.006508,0.029986,Healthy
0.996,-0.082,-0.152,0.2253,0.0259,0.3076,5.78E+00,4.40E+00,-0.006179,0.030644,Healthy
0.977,-0.086,-0.129,0.0975,-0.0931,0.9091,5.78E+00,4.40E+00,-0.006836,0.029657,Healthy
1.012,0.043,-0.129,0.1554,-0.4033,1.1156,5.77E+00,4.40E+00,-0.006836,0.029986,Healthy
0.992,-0.047,-0.152,0.5752,-0.8212,1.0955,5.77E+00,4.40E+00,-0.006179,0.029329,Healthy
0.973,-0.105,-0.121,0.4045,-1.2777,0.9674,5.77E+00,4.39E+00,-0.005193,0.029329,Healthy
0.988,0.02,-0.117,-0.0717,-1.6265,1.0227,5.77E+00,4.39E+00,-0.004535,0.029657,Healthy
0.977,-0.027,-0.141,0.0288,-1.7569,1.214,5.77E+00,4.39E+00,-0.003549,0.028671,Healthy
0.977,-0.094,-0.121,-0.2134,-1.8477,0.9087,5.77E+00,4.39E+00,-0.002234,0.029,Healthy
1.039,0.098,-0.125,-0.7845,-1.6054,0.9394,5.77E+00,4.39E+00,-0.000918,0.029657,Healthy
0.973,0.004,-0.145,-0.2258,-0.9395,0.9882,5.77E+00,4.39E+00,-0.000261,0.029657,Healthy
1.055,0.113,-0.113,0.2625,0.8733,1.0453,5.77E+00,4.39E+00,0.000068,0.030644,Healthy
0.996,0.094,-0.137,0.531,1.2983,1.2926,5.76E+00,4.39E+00,0.000068,0.029986,Healthy
0.992,-0.008,-0.121,0.1879,2.048,1.0202,5.76E+00,4.39E+00,0.000397,0.029986,Healthy
0.969,-0.133,-0.121,0.2011,2.048,0.9227,5.76E+00,4.38E+00,0.000725,0.029657,Healthy
0.984,0.121,-0.133,0.1282,2.048,1.2422,5.76E+00,4.38E+00,0.000725,0.029329,Healthy
0.996,0.023,-0.133,-0.1296,1.7655,1.1108,5.76E+00,4.38E+00,0.000725,0.029,Healthy
0.996,-0.113,-0.148,0.2134,1.7795,0.9189,5.76E+00,4.38E+00,0.000397,0.029,Healthy
0.965,-0.066,-0.117,-0.0089,1.6201,0.8897,5.76E+00,4.38E+00,-0.000261,0.029,Healthy
1.016,0.012,-0.125,-0.1203,0.9189,1.0993,5.76E+00,4.38E+00,0.000397,0.028342,Healthy
0.988,0.086,-0.148,0.3113,0.7092,0.8488,5.75E+00,4.38E+00,0.000725,0.028671,Healthy
1.035,0.07,-0.125,0.5816,-1.1589,0.9724,5.75E+00,4.38E+00,0.001054,0.028671,Healthy
0.977,-0.063,-0.152,0.3763,-0.7379,0.724,5.75E+00,4.37E+00,0.002369,0.028013,Healthy
0.988,0.039,-0.121,-0.4669,-1.4163,0.7308,5.75E+00,4.37E+00,0.003027,0.028342,Healthy
0.992,-0.086,-0.117,-0.5125,-1.8823,0.9944,5.75E+00,4.37E+00,0.004342,0.027685,Healthy
0.98,-0.035,-0.148,-0.9011,-2.048,1.156,5.75E+00,4.37E+00,0.005657,0.02637,Healthy
0.977,0.113,-0.113,-0.1528,-1.6461,0.4948,5.75E+00,4.37E+00,0.006315,0.02637,Healthy
0.992,-0.082,-0.145,-0.6506,-1.4441,0.7981,5.74E+00,4.37E+00,0.006972,0.026041,Healthy
0.996,-0.008,-0.156,-0.7017,-1.1629,0.7724,5.74E+00,4.37E+00,0.008287,0.026041,Healthy
0.969,-0.082,-0.098,0.1853,-0.5915,0.6843,5.74E+00,4.37E+00,0.008616,0.026698,Healthy
1.031,0.039,-0.129,0.5812,0.2172,1.2726,5.74E+00,4.37E+00,0.008616,0.026698,Healthy
1,0.035,-0.145,0.3724,2.048,1.1004,5.74E+00,4.36E+00,0.008616,0.02637,Healthy
1.047,-0.086,-0.129,0.0148,1.9917,0.7492,5.74E+00,4.36E+00,0.008616,0.026698,Healthy
0.973,-0.078,-0.133,-0.1361,2.048,1.1284,5.74E+00,4.36E+00,0.009273,0.025712,Healthy
0.996,0.039,-0.137,-0.1181,2.048,0.9908,5.74E+00,4.36E+00,0.008616,0.026041,Healthy
1.039,-0.066,-0.125,-0.1111,2.048,0.8599,5.74E+00,4.36E+00,0.009273,0.025712,Healthy
0.965,-0.16,-0.156,-0.1649,1.4569,0.7492,5.74E+00,4.36E+00,0.009273,0.025383,Healthy
0.992,0.063,-0.148,-0.2251,0.9379,0.5144,5.74E+00,4.36E+00,0.007958,0.025383,Healthy
1.039,-0.035,-0.117,0.5394,0.8809,0.7747,5.73E+00,4.36E+00,0.007958,0.025055,Healthy
0.969,-0.164,-0.164,0.1793,0.8352,1.0612,5.73E+00,4.36E+00,0.00763,0.025055,Healthy
0.988,0.055,-0.125,0.2401,0.5889,1.2623,5.73E+00,4.35E+00,0.007301,0.025712,Healthy
1.023,0.031,-0.125,0.0217,-1.4637,0.6717,5.73E+00,4.35E+00,0.007301,0.025712,Healthy
1.02,0.148,-0.133,-0.194,-1.5581,0.985,5.73E+00,4.35E+00,0.005657,0.025383,Healthy
1.012,0.063,-0.125,-0.4516,-1.6659,1.2325,5.73E+00,4.35E+00,0.005986,0.026041,Healthy
0.977,-0.066,-0.152,-1.0326,-1.5407,0.766,5.73E+00,4.35E+00,0.004999,0.026698,Healthy
0.973,-0.098,-0.113,-0.6889,-1.6882,0.8385,5.72E+00,4.35E+00,0.003684,0.02637,Healthy
1.031,0.078,-0.125,-0.5646,-1.3794,0.6259,5.72E+00,4.35E+00,0.003356,0.026698,Healthy
0.969,-0.023,-0.141,-0.4603,-0.8796,0.9268,5.72E+00,4.35E+00,0.003027,0.027685,Healthy
0.969,-0.082,-0.117,-0.4822,-0.1779,1.3161,5.72E+00,4.34E+00,0.003356,0.027027,Healthy
1.047,0.102,-0.121,0.4062,-0.3353,0.5029,5.72E+00,4.34E+00,0.003356,0.027027,Healthy
1.02,-0.016,-0.137,1.2331,0.4087,0.8852,5.72E+00,4.34E+00,0.003027,0.026698,Healthy
0.973,-0.074,-0.121,-0.0515,1.9232,1.0674,5.72E+00,4.34E+00,0.004013,0.027027,Healthy
1.043,0.109,-0.113,0.0948,2.048,0.8791,5.72E+00,4.34E+00,0.004999,0.027356,Healthy
0.961,0.008,-0.148,-0.271,2.048,1.3235,5.71E+00,4.34E+00,0.004671,0.028013,Healthy
1.027,0.07,-0.121,-0.2156,1.7182,1.4141,5.71E+00,4.34E+00,0.004342,0.028342,Healthy
1,0.09,-0.133,-0.113,1.8329,1.0404,5.71E+00,4.34E+00,0.003684,0.028013,Healthy
0.992,-0.023,-0.125,0.0588,0.897,0.6018,5.71E+00,4.34E+00,0.003027,0.029,Healthy
0.973,-0.02,-0.137,0.0428,1.3251,1.4597,5.71E+00,4.33E+00,0.00204,0.028013,Healthy
1.008,0.113,-0.137,0.0782,0.6864,1.0332,5.71E+00,4.33E+00,0.000068,0.028671,Healthy
1,-0.012,-0.125,0.634,0.0928,0.937,5.71E+00,4.33E+00,-0.001576,0.027685,Healthy
0.977,-0.113,-0.125,0.429,0.2284,1.0047,5.71E+00,4.33E+00,-0.002562,0.027685,Healthy
1.008,0.117,-0.121,-0.1214,-0.9089,0.7885,5.71E+00,4.33E+00,-0.003549,0.027356,Healthy
1.023,0.016,-0.125,-0.4222,-1.7675,0.9992,5.71E+00,4.33E+00,-0.005193,0.026698,Healthy
0.988,-0.141,-0.16,-0.0833,-1.967,1.0824,5.70E+00,4.33E+00,-0.004864,0.027027,Healthy
0.965,-0.023,-0.125,-0.4897,-1.6353,0.9057,5.70E+00,4.33E+00,-0.004864,0.026698,Healthy
1.012,0.039,-0.133,-0.3302,-1.8423,0.8048,5.70E+00,4.33E+00,-0.005193,0.02637,Healthy
0.977,-0.117,-0.156,-0.2345,-0.7294,1.3316,5.70E+00,4.32E+00,-0.004864,0.02637,Healthy
0.98,-0.035,-0.125,-0.112,-0.5901,0.944,5.70E+00,4.32E+00,-0.004206,0.026041,Healthy
1.016,0.059,-0.121,0.9592,0.0215,1.2011,5.70E+00,4.32E+00,-0.004206,0.02637,Healthy
0.953,0.113,-0.152,0.5564,1.5164,0.8941,5.70E+00,4.32E+00,-0.003549,0.026041,Healthy
1.023,0.109,-0.125,0.0782,1.5633,1.1875,5.69E+00,4.32E+00,-0.00322,0.026041,Healthy
0.984,0.016,-0.145,0.2657,1.8297,1.1938,5.69E+00,4.32E+00,-0.002891,0.026698,Healthy
0.98,-0.078,-0.133,0.2846,1.8768,0.9448,5.69E+00,4.32E+00,-0.00322,0.026698,Healthy
0.961,-0.145,-0.117,-0.6832,2.048,0.892,5.69E+00,4.32E+00,-0.00322,0.027356,Healthy
0.98,0.031,-0.121,-0.648,1.8936,1.1427,5.69E+00,4.31E+00,-0.00322,0.027685,Healthy
0.996,-0.07,-0.121,-0.3892,1.7349,0.697,5.69E+00,4.31E+00,-0.004206,0.028342,Healthy
0.957,-0.172,-0.16,0.2981,0.7736,0.6046,5.69E+00,4.31E+00,-0.004206,0.028013,Healthy
0.988,0.039,-0.129,0.6756,0.3643,0.9985,5.69E+00,4.31E+00,-0.004864,0.028342,Healthy
0.992,-0.039,-0.121,0.3311,-0.2941,0.6032,5.69E+00,4.31E+00,-0.005193,0.029,Healthy
0.969,-0.16,-0.16,-0.0759,-0.8679,1.0024,5.69E+00,4.31E+00,-0.004535,0.029329,Healthy
0.988,0.102,-0.129,0.0502,-0.9684,1.2093,5.68E+00,4.31E+00,-0.004535,0.030644,Healthy
1.039,-0.012,-0.133,-0.3893,-1.7475,0.9369,5.68E+00,4.31E+00,-0.003877,0.030644,Healthy
0.969,-0.129,-0.148,-0.3523,-1.8225,0.7165,5.68E+00,4.31E+00,-0.003549,0.031301,Healthy
0.996,0.141,-0.117,-0.1199,-1.8413,0.9209,5.68E+00,4.31E+00,-0.00322,0.031959,Healthy
0.977,-0.012,-0.137,-0.4004,-1.4624,0.5832,5.68E+00,4.30E+00,-0.002562,0.032288,Healthy
0.973,-0.121,-0.148,-0.3182,-1.1438,0.7845,5.68E+00,4.30E+00,-0.002234,0.032945,Healthy
1.004,0.141,-0.129,0.2442,-0.3334,0.9448,5.68E+00,4.30E+00,-0.001576,0.033931,Healthy
1.012,0.016,-0.129,0.3559,0.2228,1.0762,5.68E+00,4.30E+00,-0.000918,0.033931,Healthy
0.992,0.125,-0.125,0.7779,1.0601,1.0872,5.67E+00,4.30E+00,-0.000261,0.033931,Healthy
1.031,0.07,-0.117,-0.0098,1.3305,1.0636,5.67E+00,4.30E+00,0.000068,0.03426,Healthy
0.98,-0.078,-0.156,0.1741,1.8959,0.9793,5.67E+00,4.30E+00,0.001383,0.03426,Healthy
0.977,-0.031,-0.129,-0.1317,2.048,0.9267,5.67E+00,4.30E+00,0.002369,0.033931,Healthy
1.027,0.082,-0.113,-0.4628,1.9382,0.8507,5.67E+00,4.29E+00,0.003684,0.033603,Healthy
0.98,-0.043,-0.152,-0.4312,1.4366,0.7228,5.67E+00,4.29E+00,0.005328,0.033274,Healthy
0.98,-0.047,-0.121,-0.3771,1.8356,0.9233,5.67E+00,4.29E+00,0.005986,0.033274,Healthy
1.016,0.086,-0.125,0.1572,1.6175,1.2365,5.67E+00,4.29E+00,0.006972,0.033603,Healthy
1,0,-0.168,0.0516,0.7139,0.877,5.66E+00,4.29E+00,0.007958,0.032945,Healthy
1.039,0.121,-0.121,0.1852,-0.0061,0.7866,5.66E+00,4.29E+00,0.007301,0.033274,Healthy
0.996,0.047,-0.133,0.2465,-0.2798,0.9822,5.66E+00,4.29E+00,0.00763,0.033603,Healthy
0.996,-0.055,-0.125,-0.1673,-0.7498,0.8689,5.66E+00,4.29E+00,0.00763,0.033274,Healthy
0.953,0.113,-0.121,0.2132,-1.0883,1.0017,5.66E+00,4.29E+00,0.00763,0.032945,Healthy
0.984,-0.02,-0.121,-0.4371,-2.048,0.8152,5.66E+00,4.29E+00,0.007301,0.032945,Healthy
1.008,-0.039,-0.129,-0.3643,-2.0315,0.5181,5.66E+00,4.28E+00,0.007301,0.032945,Healthy
0.949,0.105,-0.129,-0.5733,-1.1932,0.8936,5.66E+00,4.28E+00,0.006643,0.032616,Healthy
0.953,-0.023,-0.113,-0.3382,-1.1115,1.0251,5.66E+00,4.28E+00,0.007301,0.031959,Healthy
1.004,-0.012,-0.125,-0.006,-0.8885,1.1005,5.66E+00,4.28E+00,0.007301,0.032288,Healthy
0.969,-0.145,-0.121,0.9511,0.0652,0.9287,5.65E+00,4.28E+00,0.006972,0.032288,Healthy
0.988,0.137,-0.125,0.0619,1.3024,1.0284,5.65E+00,4.28E+00,0.00763,0.031959,Healthy
1.02,0.008,-0.125,0.6161,1.4116,0.8418,5.65E+00,4.28E+00,0.007958,0.032288,Healthy
0.996,-0.121,-0.152,0.4092,1.6859,1.1522,5.65E+00,4.28E+00,0.008945,0.032945,Healthy
0.965,-0.09,-0.113,0.0556,1.8109,1.0528,5.65E+00,4.28E+00,0.009602,0.032616,Healthy
0.965,0.008,-0.113,-0.372,1.5457,0.7813,5.65E+00,4.27E+00,0.009602,0.033274,Healthy
0.996,-0.098,-0.148,-0.1139,1.54,1.0413,5.65E+00,4.27E+00,0.009273,0.033274,Healthy
0.965,-0.082,-0.129,0.2425,1.851,1.218,5.65E+00,4.27E+00,0.010589,0.032945,Healthy
1.023,0.047,-0.121,0.0275,1.4306,0.8047,5.64E+00,4.27E+00,0.009931,0.032616,Healthy
0.988,0.105,-0.148,0.3662,0.3212,0.689,5.64E+00,4.27E+00,0.008945,0.03163,Healthy
1.043,0.082,-0.121,0.1296,-0.0624,0.9741,5.64E+00,4.27E+00,0.008616,0.03163,Healthy
0.98,-0.023,-0.152,0.3121,-0.6851,1.0202,5.64E+00,4.27E+00,0.007958,0.031301,Healthy
1.008,0.043,-0.105,0.432,-1.5685,0.903,5.64E+00,4.27E+00,0.007301,0.030315,Healthy
0.988,-0.117,-0.121,0.0742,-1.2304,1.0041,5.64E+00,4.26E+00,0.005986,0.029986,Healthy
0.984,0,-0.145,-0.0912,-1.9729,1.0747,5.64E+00,4.26E+00,0.005986,0.029329,Healthy
0.984,-0.059,-0.117,-0.5893,-1.3158,0.7524,5.64E+00,4.26E+00,0.005328,0.028342,Healthy
0.98,-0.102,-0.137,-0.0993,-1.3386,0.7622,5.63E+00,4.26E+00,0.004671,0.027356,Healthy
0.965,0.055,-0.121,-0.1854,-0.9555,1.0459,5.63E+00,4.26E+00,0.004013,0.026698,Healthy
0.98,-0.086,-0.125,-0.6433,-0.5234,1.1608,5.63E+00,4.26E+00,0.003684,0.025712,Healthy
0.988,-0.07,-0.137,-0.291,-0.5165,1.0732,5.63E+00,4.26E+00,0.003684,0.025712,Healthy
1,0.059,-0.141,0.2892,1.1583,0.9672,5.63E+00,4.26E+00,0.003356,0.025055,Healthy
1.047,-0.07,-0.137,0.5011,1.5998,1.0822,5.63E+00,4.26E+00,0.003027,0.024726,Healthy
1,-0.059,-0.133,0.609,1.9134,0.5018,5.63E+00,4.26E+00,0.002369,0.024397,Healthy
1.008,0.066,-0.133,-0.0198,1.8658,0.8996,5.63E+00,4.25E+00,0.002698,0.024397,Healthy
1.047,-0.055,-0.121,-0.6189,1.671,1.1338,5.63E+00,4.25E+00,0.003356,0.023739,Healthy
0.969,-0.148,-0.156,0.2029,2.048,0.7113,5.63E+00,4.25E+00,0.003356,0.023411,Healthy
0.996,0.07,-0.133,0.244,1.8086,1.2885,5.62E+00,4.25E+00,0.004013,0.023082,Healthy
1.039,-0.016,-0.125,0.1017,1.5743,1.0696,5.62E+00,4.25E+00,0.004013,0.022753,Healthy
0.965,-0.16,-0.156,0.1748,0.8961,0.4493,5.62E+00,4.25E+00,0.004342,0.022424,Healthy
0.984,0.063,-0.129,0.0239,0.5056,0.8043,5.62E+00,4.25E+00,0.004999,0.021767,Healthy
1.027,0.031,-0.129,0.4182,-0.9347,1.0384,5.62E+00,4.25E+00,0.003684,0.021767,Healthy
0.984,0.16,-0.113,0.3693,-1.0525,0.5335,5.62E+00,4.25E+00,0.004342,0.022096,Healthy
1.008,0.055,-0.129,-0.1093,-1.7007,0.724,5.62E+00,4.24E+00,0.004342,0.021438,Healthy
0.973,-0.066,-0.141,-0.2818,-2.048,0.6399,5.62E+00,4.24E+00,0.004999,0.020452,Healthy
0.973,-0.102,-0.117,-0.9121,-1.8052,0.5719,5.61E+00,4.24E+00,0.003356,0.02078,Healthy
1.027,0.078,-0.129,-0.1839,-1.1299,0.8499,5.61E+00,4.24E+00,0.004013,0.021438,Healthy
0.988,-0.047,-0.145,-0.4071,-0.7786,1.1031,5.61E+00,4.24E+00,0.003356,0.021109,Healthy
0.965,-0.09,-0.117,-0.4475,-0.66,0.8031,5.61E+00,4.24E+00,0.004013,0.022096,Healthy
1.051,0.098,-0.117,0.061,-0.5832,0.8988,5.61E+00,4.24E+00,0.004671,0.022096,Healthy
1.02,0.016,-0.121,0.8132,-0.1925,1.0154,5.61E+00,4.24E+00,0.004342,0.022096,Healthy
1.039,0.105,-0.117,-0.4653,1.4895,0.742,5.61E+00,4.24E+00,0.005328,0.022424,Healthy
0.992,0.047,-0.141,0.2796,1.3986,1.1318,5.61E+00,4.23E+00,0.004999,0.022753,Healthy
0.988,-0.051,-0.129,0.367,1.6176,0.7672,5.61E+00,4.23E+00,0.006315,0.022424,Healthy
0.977,0.078,-0.125,-0.3682,2.0123,0.9276,5.60E+00,4.23E+00,0.006972,0.022424,Healthy
0.98,0.008,-0.121,-0.342,1.7986,1.1784,5.60E+00,4.23E+00,0.007301,0.022753,Healthy
1.027,0.066,-0.105,0.0669,1.4529,0.8718,5.60E+00,4.23E+00,0.008287,0.022753,Healthy
1,0.063,-0.121,0.0421,0.9297,1.0257,5.60E+00,4.23E+00,0.009273,0.022096,Healthy
1.012,0.016,-0.129,0.0136,1.025,1.1063,5.60E+00,4.23E+00,0.009602,0.021438,Healthy
0.996,0.156,-0.121,0.3668,0.588,0.8538,5.60E+00,4.23E+00,0.009931,0.021438,Healthy
1.02,0.07,-0.117,0.422,-0.0809,1.1267,5.60E+00,4.23E+00,0.009273,0.021767,Healthy
0.988,-0.043,-0.148,-0.1731,-1.6864,0.5269,5.60E+00,4.23E+00,0.009273,0.021767,Healthy
0.965,-0.09,-0.117,-0.9771,-1.4765,0.6824,5.60E+00,4.22E+00,0.008616,0.021438,Healthy
1.047,0.098,-0.121,0.0232,-1.6952,0.5783,5.59E+00,4.22E+00,0.007301,0.021438,Healthy
0.977,-0.012,-0.133,-0.2372,-1.1096,0.8845,5.59E+00,4.22E+00,0.006643,0.021109,Healthy
0.973,-0.078,-0.113,-0.5564,-0.917,1.0254,5.59E+00,4.22E+00,0.005986,0.021109,Healthy
1.047,0.113,-0.113,0.1152,-0.3303,0.6844,5.59E+00,4.22E+00,0.004671,0.02078,Healthy
0.988,-0.016,-0.141,0.6734,0.3019,0.7985,5.59E+00,4.22E+00,0.004671,0.02078,Healthy
0.977,-0.078,-0.105,0.2999,0.8419,1.2503,5.59E+00,4.22E+00,0.003356,0.021109,Healthy
1.008,0.102,-0.098,0.6743,0.8835,0.8868,5.59E+00,4.22E+00,0.002698,0.021109,Healthy
0.992,0.035,-0.137,0.3356,1.316,0.7605,5.58E+00,4.21E+00,0.002369,0.021438,Healthy
1.031,0.063,-0.125,-0.172,2.048,1.2145,5.58E+00,4.21E+00,0.002698,0.022096,Healthy
1.004,0.102,-0.129,0.4447,2.048,0.7456,5.58E+00,4.21E+00,0.002369,0.022424,Healthy
0.996,-0.035,-0.129,-0.0511,2.048,1.3414,5.58E+00,4.21E+00,0.001712,0.023082,Healthy
0.949,0.004,-0.125,-0.033,2.048,1.023,5.58E+00,4.21E+00,0.001383,0.023739,Healthy
0.965,-0.035,-0.129,-0.219,1.6253,0.9032,5.58E+00,4.21E+00,0.000397,0.025055,Healthy
1.016,-0.004,-0.125,0.4675,0.4119,0.9721,5.58E+00,4.21E+00,-0.000261,0.024726,Healthy
0.973,0.07,-0.125,0.4244,-0.0597,0.8648,5.58E+00,4.21E+00,-0.000261,0.025383,Healthy
0.961,-0.035,-0.117,0.0122,-0.4144,0.7925,5.58E+00,4.21E+00,-0.00059,0.025383,Healthy
1.016,0.027,-0.125,0.175,-1.5888,0.7445,5.58E+00,4.21E+00,-0.00059,0.024397,Healthy
0.965,-0.133,-0.148,0.1607,-1.3294,0.8297,5.57E+00,4.20E+00,-0.001905,0.024397,Healthy
0.988,-0.02,-0.129,-0.1001,-2.048,0.9358,5.57E+00,4.20E+00,-0.002562,0.024726,Healthy
1.02,0.039,-0.125,-0.5841,-1.7812,0.7798,5.57E+00,4.20E+00,-0.002891,0.025383,Healthy
0.992,-0.098,-0.145,-0.3461,-1.5016,0.601,5.57E+00,4.20E+00,-0.003549,0.024726,Healthy
1.012,-0.047,-0.133,-0.6426,-1.2069,1.116,5.57E+00,4.20E+00,-0.004206,0.024397,Healthy
1.012,0.051,-0.125,-0.602,-0.702,1.3593,5.57E+00,4.20E+00,-0.005521,0.024726,Healthy
0.988,-0.086,-0.145,0.3988,0.9338,0.7344,5.57E+00,4.20E+00,-0.006179,0.024397,Healthy
0.973,-0.082,-0.121,-0.4073,0.9829,0.7583,5.57E+00,4.20E+00,-0.006836,0.024068,Healthy
1.031,0.059,-0.121,-0.3377,1.1164,0.9251,5.57E+00,4.20E+00,-0.008151,0.024068,Healthy
0.969,-0.063,-0.145,-0.0717,1.9527,1.1344,5.56E+00,4.19E+00,-0.009138,0.024068,Healthy
0.965,-0.098,-0.121,-0.2418,2.048,1.4264,5.56E+00,4.19E+00,-0.01111,0.023739,Healthy
1.031,0.031,-0.125,-0.2314,1.882,1.0257,5.56E+00,4.19E+00,-0.010782,0.023411,Healthy
0.961,0.082,-0.145,-0.4813,1.3904,1.0113,5.56E+00,4.19E+00,-0.012097,0.023411,Healthy
1.059,0.121,-0.113,-0.3626,1.5321,0.9964,5.56E+00,4.19E+00,-0.012754,0.023739,Healthy
0.992,0.035,-0.129,0.015,1.7989,1.256,5.56E+00,4.19E+00,-0.012754,0.023411,Healthy
0.984,-0.043,-0.121,0.2889,0.8949,1.0814,5.56E+00,4.19E+00,-0.012426,0.023739,Healthy
1.012,-0.156,-0.148,0.0904,-1.1139,0.5893,5.56E+00,4.19E+00,-0.011768,0.023739,Healthy
1.004,0.086,-0.133,0.6498,-1.0234,0.6884,5.55E+00,4.19E+00,-0.010782,0.024068,Healthy
0.996,-0.02,-0.129,-0.0978,-1.4369,1.095,5.55E+00,4.18E+00,-0.010782,0.024068,Healthy
0.965,-0.137,-0.145,-0.9914,-1.3145,0.8789,5.55E+00,4.18E+00,-0.010124,0.023739,Healthy
1.008,0.117,-0.133,-0.6922,-1.9447,0.9679,5.55E+00,4.18E+00,-0.007494,0.023739,Healthy
0.977,-0.02,-0.129,-0.7104,-1.2707,0.9225,5.55E+00,4.18E+00,-0.006508,0.024397,Healthy
